Target Distance: 20, Step Size: 0.001
14646: (x,y) = (9.07929, 9.31699)
14647: (x,y) = (9.08029, 9.31703)
14648: (x,y) = (9.0796, 9.31775)
14649: (x,y) = (9.07994, 9.31869)
14650: (x,y) = (9.07953, 9.3196)
14651: (x,y) = (9.08023, 9.32032)
14652: (x,y) = (9.07984, 9.32124)
14653: (x,y) = (9.07918, 9.32199)
14654: (x,y) = (9.07949, 9.32294)
14655: (x,y) = (9.08017, 9.32368)
14656: (x,y) = (9.07957, 9.32447)
14657: (x,y) = (9.0801, 9.32532)
14658: (x,y) = (9.0792, 9.32574)
14659: (x,y) = (9.08019, 9.32576)
14660: (x,y) = (9.0793, 9.3262)
14661: (x,y) = (9.08018, 9.32667)
14662: (x,y) = (9.07973, 9.32756)
14663: (x,y) = (9.07981, 9.32856)
14664: (x,y) = (9.07889, 9.32895)
14665: (x,y) = (9.07986, 9.32919)
14666: (x,y) = (9.07893, 9.32955)
14667: (x,y) = (9.07972, 9.33016)
14668: (x,y) = (9.0805, 9.33078)
14669: (x,y) = (9.07961, 9.33122)
14670: (x,y) = (9.08052, 9.33162)
14671: (x,y) = (9.08002, 9.33249)
14672: (x,y) = (9.07934, 9.33322)
14673: (x,y) = (9.08001, 9.33397)
14674: (x,y) = (9.07903, 9.33417)
14675: (x,y) = (9.07953, 9.33504)
14676: (x,y) = (9.08039, 9.33554)
14677: (x,y) = (9.08017, 9.33651)
14678: (x,y) = (9.07975, 9.33742)
14679: (x,y) = (9.08017, 9.33833)
14680: (x,y) = (9.07929, 9.33879)
14681: (x,y) = (9.07983, 9.33963)
14682: (x,y) = (9.07905, 9.34026)
14683: (x,y) = (9.07938, 9.34121)
14684: (x,y) = (9.08036, 9.34142)
14685: (x,y) = (9.08003, 9.34236)
14686: (x,y) = (9.08003, 9.34336)
14687: (x,y) = (9.07906, 9.34359)
14688: (x,y) = (9.08003, 9.34381)
14689: (x,y) = (9.07944, 9.34462)
14690: (x,y) = (9.07953, 9.34562)
14691: (x,y) = (9.08024, 9.34632)
14692: (x,y) = (9.07929, 9.34663)
14693: (x,y) = (9.08027, 9.34679)
14694: (x,y) = (9.07974, 9.34764)
14695: (x,y) = (9.0799, 9.34862)
14696: (x,y) = (9.07953, 9.34955)
14697: (x,y) = (9.08, 9.35043)
14698: (x,y) = (9.07979, 9.35141)
14699: (x,y) = (9.08064, 9.35193)
14700: (x,y) = (9.08004, 9.35273)
14701: (x,y) = (9.07934, 9.35343)
14702: (x,y) = (9.08033, 9.3535)
14703: (x,y) = (9.07964, 9.35422)
14704: (x,y) = (9.08026, 9.35501)
14705: (x,y) = (9.08026, 9.35601)
14706: (x,y) = (9.0797, 9.35684)
14707: (x,y) = (9.08053, 9.3574)
14708: (x,y) = (9.0802, 9.35834)
14709: (x,y) = (9.07929, 9.35876)
14710: (x,y) = (9.0795, 9.35974)
14711: (x,y) = (9.07962, 9.36074)
14712: (x,y) = (9.08058, 9.36103)
14713: (x,y) = (9.07994, 9.36179)
14714: (x,y) = (9.07936, 9.36261)
14715: (x,y) = (9.08036, 9.36263)
14716: (x,y) = (9.07951, 9.36315)
14717: (x,y) = (9.0805, 9.36325)
14718: (x,y) = (9.07991, 9.36406)
14719: (x,y) = (9.07946, 9.36495)
14720: (x,y) = (9.08, 9.36579)
14721: (x,y) = (9.07961, 9.36671)
14722: (x,y) = (9.08059, 9.36692)
14723: (x,y) = (9.07966, 9.36728)
14724: (x,y) = (9.08045, 9.36789)
14725: (x,y) = (9.07982, 9.36867)
14726: (x,y) = (9.07964, 9.36965)
14727: (x,y) = (9.08059, 9.36996)
14728: (x,y) = (9.07969, 9.37039)
14729: (x,y) = (9.08026, 9.3712)
14730: (x,y) = (9.07938, 9.37167)
14731: (x,y) = (9.08024, 9.37217)
14732: (x,y) = (9.07931, 9.37253)
14733: (x,y) = (9.0802, 9.37299)
14734: (x,y) = (9.0792, 9.37306)
14735: (x,y) = (9.08012, 9.37346)
14736: (x,y) = (9.07969, 9.37437)
14737: (x,y) = (9.07997, 9.37533)
14738: (x,y) = (9.07926, 9.37604)
14739: (x,y) = (9.0797, 9.37693)
14740: (x,y) = (9.07984, 9.37792)
14741: (x,y) = (9.07925, 9.37873)
14742: (x,y) = (9.07972, 9.37962)
14743: (x,y) = (9.08072, 9.37967)
14744: (x,y) = (9.07976, 9.37993)
14745: (x,y) = (9.08052, 9.38057)
14746: (x,y) = (9.0801, 9.38148)
14747: (x,y) = (9.08001, 9.38247)
14748: (x,y) = (9.07902, 9.38259)
14749: (x,y) = (9.07938, 9.38353)
14750: (x,y) = (9.07986, 9.3844)
14751: (x,y) = (9.07888, 9.38461)
14752: (x,y) = (9.07988, 9.38461)
14753: (x,y) = (9.07931, 9.38543)
14754: (x,y) = (9.07952, 9.38641)
14755: (x,y) = (9.07983, 9.38736)
14756: (x,y) = (9.07965, 9.38834)
14757: (x,y) = (9.08028, 9.38912)
14758: (x,y) = (9.0797, 9.38993)
14759: (x,y) = (9.08069, 9.39005)
14760: (x,y) = (9.08057, 9.39104)
14761: (x,y) = (9.08041, 9.39203)
14762: (x,y) = (9.07963, 9.39266)
14763: (x,y) = (9.08058, 9.39299)
14764: (x,y) = (9.08014, 9.39389)
14765: (x,y) = (9.07914, 9.39394)
14766: (x,y) = (9.08012, 9.39413)
14767: (x,y) = (9.07948, 9.39489)
14768: (x,y) = (9.08033, 9.39542)
14769: (x,y) = (9.0797, 9.3962)
14770: (x,y) = (9.0807, 9.39625)
14771: (x,y) = (9.0804, 9.39721)
14772: (x,y) = (9.07943, 9.39745)
14773: (x,y) = (9.07986, 9.39836)
14774: (x,y) = (9.07956, 9.39932)
14775: (x,y) = (9.0804, 9.39986)
14776: (x,y) = (9.07958, 9.40043)
14777: (x,y) = (9.08058, 9.40052)
14778: (x,y) = (9.07961, 9.40078)
14779: (x,y) = (9.08048, 9.40128)
14780: (x,y) = (9.07949, 9.4014)
14781: (x,y) = (9.08016, 9.40214)
14782: (x,y) = (9.07977, 9.40306)
14783: (x,y) = (9.07996, 9.40405)
14784: (x,y) = (9.07901, 9.40435)
14785: (x,y) = (9.07978, 9.40498)
14786: (x,y) = (9.08073, 9.40531)
14787: (x,y) = (9.07989, 9.40585)
14788: (x,y) = (9.07966, 9.40683)
14789: (x,y) = (9.08044, 9.40746)
14790: (x,y) = (9.08041, 9.40846)
14791: (x,y) = (9.07982, 9.40927)
14792: (x,y) = (9.07954, 9.41023)
14793: (x,y) = (9.07975, 9.41121)
14794: (x,y) = (9.08017, 9.41211)
14795: (x,y) = (9.07917, 9.41216)
14796: (x,y) = (9.07931, 9.41315)
14797: (x,y) = (9.0794, 9.41415)
14798: (x,y) = (9.0801, 9.41487)
14799: (x,y) = (9.07987, 9.41584)
14800: (x,y) = (9.079, 9.41633)
14801: (x,y) = (9.07957, 9.41715)
14802: (x,y) = (9.07988, 9.4181)
14803: (x,y) = (9.0791, 9.41873)
14804: (x,y) = (9.07991, 9.41932)
14805: (x,y) = (9.07896, 9.41962)
14806: (x,y) = (9.07978, 9.4202)
14807: (x,y) = (9.0807, 9.42057)
14808: (x,y) = (9.08043, 9.42153)
14809: (x,y) = (9.08007, 9.42247)
14810: (x,y) = (9.07932, 9.42312)
14811: (x,y) = (9.08004, 9.42382)
14812: (x,y) = (9.07935, 9.42455)
14813: (x,y) = (9.07949, 9.42554)
14814: (x,y) = (9.08011, 9.42633)
14815: (x,y) = (9.07969, 9.42723)
14816: (x,y) = (9.07984, 9.42822)
14817: (x,y) = (9.07933, 9.42908)
14818: (x,y) = (9.08002, 9.4298)
14819: (x,y) = (9.07903, 9.42992)
14820: (x,y) = (9.0791, 9.43092)
14821: (x,y) = (9.0801, 9.43092)
14822: (x,y) = (9.07931, 9.43153)
14823: (x,y) = (9.08025, 9.43188)
14824: (x,y) = (9.07954, 9.43258)
14825: (x,y) = (9.07972, 9.43357)
14826: (x,y) = (9.08072, 9.4336)
14827: (x,y) = (9.08058, 9.43459)
14828: (x,y) = (9.07982, 9.43525)
14829: (x,y) = (9.07884, 9.4354)
14830: (x,y) = (9.07891, 9.4364)
14831: (x,y) = (9.07933, 9.43731)
14832: (x,y) = (9.07981, 9.43818)
14833: (x,y) = (9.07911, 9.43889)
14834: (x,y) = (9.08002, 9.4393)
14835: (x,y) = (9.0796, 9.4402)
14836: (x,y) = (9.07991, 9.44115)
14837: (x,y) = (9.07901, 9.44159)
14838: (x,y) = (9.0797, 9.44231)
14839: (x,y) = (9.08043, 9.44299)
14840: (x,y) = (9.08033, 9.44399)
14841: (x,y) = (9.08028, 9.44499)
14842: (x,y) = (9.07947, 9.44557)
14843: (x,y) = (9.07997, 9.44644)
14844: (x,y) = (9.07961, 9.44737)
14845: (x,y) = (9.08015, 9.44821)
14846: (x,y) = (9.08012, 9.44921)
14847: (x,y) = (9.07989, 9.45018)
14848: (x,y) = (9.07895, 9.45053)
14849: (x,y) = (9.07984, 9.45098)
14850: (x,y) = (9.07901, 9.45154)
14851: (x,y) = (9.07967, 9.45229)
14852: (x,y) = (9.08022, 9.45313)
14853: (x,y) = (9.07928, 9.45349)
14854: (x,y) = (9.07983, 9.45433)
14855: (x,y) = (9.0797, 9.45532)
14856: (x,y) = (9.08001, 9.45627)
14857: (x,y) = (9.07914, 9.45676)
14858: (x,y) = (9.0801, 9.45703)
14859: (x,y) = (9.07977, 9.45798)
14860: (x,y) = (9.08031, 9.45883)
14861: (x,y) = (9.07935, 9.45912)
14862: (x,y) = (9.08033, 9.45931)
14863: (x,y) = (9.08, 9.46025)
14864: (x,y) = (9.07995, 9.46125)
14865: (x,y) = (9.07917, 9.46188)
14866: (x,y) = (9.07919, 9.46288)
14867: (x,y) = (9.07957, 9.46381)
14868: (x,y) = (9.08056, 9.46395)
14869: (x,y) = (9.08004, 9.46481)
14870: (x,y) = (9.07953, 9.46566)
14871: (x,y) = (9.0805, 9.46589)
14872: (x,y) = (9.07957, 9.46625)
14873: (x,y) = (9.08048, 9.46665)
14874: (x,y) = (9.08006, 9.46756)
14875: (x,y) = (9.07965, 9.46847)
14876: (x,y) = (9.0799, 9.46944)
14877: (x,y) = (9.07954, 9.47038)
14878: (x,y) = (9.0801, 9.4712)
14879: (x,y) = (9.08008, 9.4722)
14880: (x,y) = (9.07908, 9.47231)
14881: (x,y) = (9.08002, 9.47267)
14882: (x,y) = (9.07931, 9.47337)
14883: (x,y) = (9.07945, 9.47436)
14884: (x,y) = (9.08036, 9.47479)
14885: (x,y) = (9.07944, 9.47518)
14886: (x,y) = (9.08014, 9.47588)
14887: (x,y) = (9.07919, 9.47619)
14888: (x,y) = (9.08007, 9.47666)
14889: (x,y) = (9.08004, 9.47766)
14890: (x,y) = (9.07905, 9.47778)
14891: (x,y) = (9.07965, 9.47858)
14892: (x,y) = (9.07989, 9.47955)
14893: (x,y) = (9.07941, 9.48043)
14894: (x,y) = (9.07986, 9.48132)
14895: (x,y) = (9.07901, 9.48185)
14896: (x,y) = (9.08001, 9.48185)
14897: (x,y) = (9.07908, 9.48221)
14898: (x,y) = (9.08004, 9.4825)
14899: (x,y) = (9.07988, 9.48349)
14900: (x,y) = (9.07952, 9.48442)
14901: (x,y) = (9.08, 9.4853)
14902: (x,y) = (9.0791, 9.48572)
14903: (x,y) = (9.07912, 9.48672)
14904: (x,y) = (9.07965, 9.48757)
14905: (x,y) = (9.08005, 9.48848)
14906: (x,y) = (9.0792, 9.48899)
14907: (x,y) = (9.08009, 9.48945)
14908: (x,y) = (9.07921, 9.48993)
14909: (x,y) = (9.08018, 9.49017)
14910: (x,y) = (9.07943, 9.49083)
14911: (x,y) = (9.0799, 9.49171)
14912: (x,y) = (9.07911, 9.49233)
14913: (x,y) = (9.08011, 9.49238)
14914: (x,y) = (9.07913, 9.49261)
14915: (x,y) = (9.07965, 9.49346)
14916: (x,y) = (9.07997, 9.49441)
14917: (x,y) = (9.07992, 9.49541)
14918: (x,y) = (9.07921, 9.49611)
14919: (x,y) = (9.0797, 9.49699)
14920: (x,y) = (9.08056, 9.49749)
14921: (x,y) = (9.08051, 9.49849)
14922: (x,y) = (9.07973, 9.49912)
14923: (x,y) = (9.08017, 9.50002)
14924: (x,y) = (9.0795, 9.50076)
14925: (x,y) = (9.08045, 9.50108)
14926: (x,y) = (9.08026, 9.50206)
14927: (x,y) = (9.07942, 9.50261)
14928: (x,y) = (9.07959, 9.50359)
14929: (x,y) = (9.0805, 9.50402)
14930: (x,y) = (9.08019, 9.50497)
14931: (x,y) = (9.07926, 9.50533)
14932: (x,y) = (9.08022, 9.5056)
14933: (x,y) = (9.07999, 9.50658)
14934: (x,y) = (9.0793, 9.5073)
14935: (x,y) = (9.07967, 9.50822)
14936: (x,y) = (9.07993, 9.50919)
14937: (x,y) = (9.07893, 9.50926)
14938: (x,y) = (9.07955, 9.51005)
14939: (x,y) = (9.07981, 9.51101)
14940: (x,y) = (9.08079, 9.5112)
14941: (x,y) = (9.08001, 9.51183)
14942: (x,y) = (9.07928, 9.51251)
14943: (x,y) = (9.08002, 9.51318)
14944: (x,y) = (9.07903, 9.51327)
14945: (x,y) = (9.07999, 9.51353)
14946: (x,y) = (9.07929, 9.51424)
14947: (x,y) = (9.07949, 9.51521)
14948: (x,y) = (9.07965, 9.5162)
14949: (x,y) = (9.08047, 9.51678)
14950: (x,y) = (9.07961, 9.51729)
14951: (x,y) = (9.08052, 9.51771)
14952: (x,y) = (9.08038, 9.5187)
14953: (x,y) = (9.07991, 9.51959)
14954: (x,y) = (9.0791, 9.52017)
14955: (x,y) = (9.07973, 9.52095)
14956: (x,y) = (9.08009, 9.52188)
14957: (x,y) = (9.07917, 9.52227)
14958: (x,y) = (9.07962, 9.52317)
14959: (x,y) = (9.0806, 9.52339)
14960: (x,y) = (9.07965, 9.52372)
14961: (x,y) = (9.07988, 9.52469)
14962: (x,y) = (9.07984, 9.52569)
14963: (x,y) = (9.07921, 9.52647)
14964: (x,y) = (9.07965, 9.52737)
14965: (x,y) = (9.08025, 9.52816)
14966: (x,y) = (9.08015, 9.52916)
14967: (x,y) = (9.07917, 9.52938)
14968: (x,y) = (9.07979, 9.53017)
14969: (x,y) = (9.08048, 9.53089)
14970: (x,y) = (9.07953, 9.5312)
14971: (x,y) = (9.08022, 9.53193)
14972: (x,y) = (9.07967, 9.53277)
14973: (x,y) = (9.08001, 9.53371)
14974: (x,y) = (9.07923, 9.53432)
14975: (x,y) = (9.08021, 9.5345)
14976: (x,y) = (9.07999, 9.53547)
14977: (x,y) = (9.07919, 9.53607)
14978: (x,y) = (9.07955, 9.53701)
14979: (x,y) = (9.08055, 9.53701)
14980: (x,y) = (9.08002, 9.53786)
14981: (x,y) = (9.07912, 9.53829)
14982: (x,y) = (9.07917, 9.53929)
14983: (x,y) = (9.0798, 9.54007)
14984: (x,y) = (9.08055, 9.54073)
14985: (x,y) = (9.07962, 9.54109)
14986: (x,y) = (9.08055, 9.54146)
14987: (x,y) = (9.07996, 9.54227)
14988: (x,y) = (9.07898, 9.54246)
14989: (x,y) = (9.07984, 9.54296)
14990: (x,y) = (9.07894, 9.54338)
14991: (x,y) = (9.07948, 9.54422)
14992: (x,y) = (9.07986, 9.54515)
14993: (x,y) = (9.07927, 9.54596)
14994: (x,y) = (9.07977, 9.54682)
14995: (x,y) = (9.08071, 9.54716)
14996: (x,y) = (9.08033, 9.54809)
14997: (x,y) = (9.08009, 9.54906)
14998: (x,y) = (9.07909, 9.54908)
14999: (x,y) = (9.07913, 9.55008)
15000: (x,y) = (9.07949, 9.55101)
15001: (x,y) = (9.08002, 9.55186)
15002: (x,y) = (9.0799, 9.55285)
15003: (x,y) = (9.07934, 9.55368)
15004: (x,y) = (9.08011, 9.55431)
15005: (x,y) = (9.07933, 9.55493)
15006: (x,y) = (9.08031, 9.55512)
15007: (x,y) = (9.07961, 9.55584)
15008: (x,y) = (9.07965, 9.55684)
15009: (x,y) = (9.08047, 9.55741)
15010: (x,y) = (9.08024, 9.55838)
15011: (x,y) = (9.07929, 9.55868)
15012: (x,y) = (9.07986, 9.55949)
15013: (x,y) = (9.07923, 9.56027)
15014: (x,y) = (9.07995, 9.56097)
15015: (x,y) = (9.07895, 9.56104)
15016: (x,y) = (9.07959, 9.5618)
15017: (x,y) = (9.08015, 9.56263)
15018: (x,y) = (9.07936, 9.56325)
15019: (x,y) = (9.07954, 9.56423)
15020: (x,y) = (9.07983, 9.56519)
15021: (x,y) = (9.07952, 9.56614)
15022: (x,y) = (9.08044, 9.56655)
15023: (x,y) = (9.07958, 9.56706)
15024: (x,y) = (9.08027, 9.56778)
15025: (x,y) = (9.07974, 9.56863)
15026: (x,y) = (9.08, 9.56959)
15027: (x,y) = (9.07914, 9.57011)
15028: (x,y) = (9.07997, 9.57067)
15029: (x,y) = (9.07936, 9.57146)
15030: (x,y) = (9.08012, 9.5721)
15031: (x,y) = (9.07985, 9.57306)
15032: (x,y) = (9.07966, 9.57404)
15033: (x,y) = (9.08006, 9.57495)
15034: (x,y) = (9.07907, 9.57508)
15035: (x,y) = (9.07948, 9.57599)
15036: (x,y) = (9.0804, 9.57638)
15037: (x,y) = (9.0801, 9.57734)
15038: (x,y) = (9.07915, 9.57765)
15039: (x,y) = (9.08011, 9.57794)
15040: (x,y) = (9.07954, 9.57876)
15041: (x,y) = (9.08046, 9.57913)
15042: (x,y) = (9.07947, 9.57926)
15043: (x,y) = (9.08001, 9.58009)
15044: (x,y) = (9.07967, 9.58103)
15045: (x,y) = (9.08062, 9.58134)
15046: (x,y) = (9.0797, 9.58172)
15047: (x,y) = (9.08062, 9.58211)
15048: (x,y) = (9.08062, 9.58311)
15049: (x,y) = (9.07974, 9.58359)
15050: (x,y) = (9.08037, 9.58437)
15051: (x,y) = (9.08032, 9.58537)
15052: (x,y) = (9.07951, 9.58596)
15053: (x,y) = (9.08024, 9.58664)
15054: (x,y) = (9.07987, 9.58756)
15055: (x,y) = (9.0794, 9.58845)
15056: (x,y) = (9.0795, 9.58944)
15057: (x,y) = (9.0802, 9.59016)
15058: (x,y) = (9.07959, 9.59096)
15059: (x,y) = (9.08015, 9.59179)
15060: (x,y) = (9.07962, 9.59264)
15061: (x,y) = (9.08049, 9.59314)
15062: (x,y) = (9.07956, 9.59351)
15063: (x,y) = (9.07997, 9.59442)
15064: (x,y) = (9.07924, 9.59511)
15065: (x,y) = (9.07977, 9.59595)
15066: (x,y) = (9.08013, 9.59689)
15067: (x,y) = (9.07964, 9.59776)
15068: (x,y) = (9.07998, 9.5987)
15069: (x,y) = (9.07981, 9.59969)
15070: (x,y) = (9.07959, 9.60066)
15071: (x,y) = (9.07996, 9.60159)
15072: (x,y) = (9.07896, 9.60161)
15073: (x,y) = (9.07907, 9.6026)
15074: (x,y) = (9.08006, 9.60274)
15075: (x,y) = (9.07908, 9.60296)
15076: (x,y) = (9.07997, 9.60342)
15077: (x,y) = (9.0796, 9.60435)
15078: (x,y) = (9.0802, 9.60514)
15079: (x,y) = (9.07954, 9.6059)
15080: (x,y) = (9.0803, 9.60655)
15081: (x,y) = (9.07932, 9.60676)
15082: (x,y) = (9.08031, 9.6069)
15083: (x,y) = (9.07993, 9.60783)
15084: (x,y) = (9.07898, 9.60812)
15085: (x,y) = (9.07998, 9.60812)
15086: (x,y) = (9.07919, 9.60874)
15087: (x,y) = (9.08015, 9.60901)
15088: (x,y) = (9.0793, 9.60954)
15089: (x,y) = (9.07936, 9.61054)
15090: (x,y) = (9.07956, 9.61152)
15091: (x,y) = (9.08039, 9.61208)
15092: (x,y) = (9.07957, 9.61265)
15093: (x,y) = (9.08054, 9.61289)
15094: (x,y) = (9.07955, 9.61303)
15095: (x,y) = (9.0801, 9.61387)
15096: (x,y) = (9.07939, 9.61458)
15097: (x,y) = (9.0798, 9.61549)
15098: (x,y) = (9.07992, 9.61648)
15099: (x,y) = (9.07964, 9.61745)
15100: (x,y) = (9.08027, 9.61822)
15101: (x,y) = (9.07988, 9.61914)
15102: (x,y) = (9.07956, 9.62009)
15103: (x,y) = (9.08021, 9.62084)
15104: (x,y) = (9.07968, 9.62169)
15105: (x,y) = (9.07977, 9.62269)
15106: (x,y) = (9.07993, 9.62368)
15107: (x,y) = (9.07923, 9.62439)
15108: (x,y) = (9.08021, 9.62462)
15109: (x,y) = (9.08008, 9.62561)
15110: (x,y) = (9.07965, 9.62651)
15111: (x,y) = (9.08064, 9.62656)
15112: (x,y) = (9.07989, 9.62722)
15113: (x,y) = (9.079, 9.62767)
15114: (x,y) = (9.07902, 9.62867)
15115: (x,y) = (9.07984, 9.62923)
15116: (x,y) = (9.07967, 9.63022)
15117: (x,y) = (9.07995, 9.63118)
15118: (x,y) = (9.07895, 9.63121)
15119: (x,y) = (9.07902, 9.63221)
15120: (x,y) = (9.08002, 9.63221)
15121: (x,y) = (9.07972, 9.63317)
15122: (x,y) = (9.08033, 9.63397)
15123: (x,y) = (9.07955, 9.63459)
15124: (x,y) = (9.08053, 9.63477)
15125: (x,y) = (9.07969, 9.6353)
15126: (x,y) = (9.08001, 9.63624)
15127: (x,y) = (9.08001, 9.63724)
15128: (x,y) = (9.0793, 9.63795)
15129: (x,y) = (9.08001, 9.63866)
15130: (x,y) = (9.07921, 9.63926)
15131: (x,y) = (9.0794, 9.64024)
15132: (x,y) = (9.0803, 9.64068)
15133: (x,y) = (9.07933, 9.64092)
15134: (x,y) = (9.08026, 9.6413)
15135: (x,y) = (9.07927, 9.64144)
15136: (x,y) = (9.07936, 9.64243)
15137: (x,y) = (9.07944, 9.64343)
15138: (x,y) = (9.08044, 9.6435)
15139: (x,y) = (9.07944, 9.64357)
15140: (x,y) = (9.0798, 9.6445)
15141: (x,y) = (9.08053, 9.64518)
15142: (x,y) = (9.07997, 9.64601)
15143: (x,y) = (9.07996, 9.64701)
15144: (x,y) = (9.07916, 9.64761)
15145: (x,y) = (9.07943, 9.64857)
15146: (x,y) = (9.07984, 9.64949)
15147: (x,y) = (9.07903, 9.65008)
15148: (x,y) = (9.08002, 9.65022)
15149: (x,y) = (9.07946, 9.65104)
15150: (x,y) = (9.08046, 9.65111)
15151: (x,y) = (9.07948, 9.65129)
15152: (x,y) = (9.08012, 9.65205)
15153: (x,y) = (9.07984, 9.65301)
15154: (x,y) = (9.07967, 9.654)
15155: (x,y) = (9.08064, 9.65422)
15156: (x,y) = (9.07968, 9.65448)
15157: (x,y) = (9.07989, 9.65546)
15158: (x,y) = (9.07936, 9.65631)
15159: (x,y) = (9.08016, 9.6569)
15160: (x,y) = (9.07918, 9.65705)
15161: (x,y) = (9.07933, 9.65804)
15162: (x,y) = (9.07956, 9.65902)
15163: (x,y) = (9.08051, 9.65931)
15164: (x,y) = (9.07998, 9.66016)
15165: (x,y) = (9.07917, 9.66074)
15166: (x,y) = (9.07996, 9.66136)
15167: (x,y) = (9.07897, 9.6615)
15168: (x,y) = (9.07903, 9.6625)
15169: (x,y) = (9.08002, 9.66257)
15170: (x,y) = (9.07948, 9.66341)
15171: (x,y) = (9.07975, 9.66437)
15172: (x,y) = (9.08075, 9.6644)
15173: (x,y) = (9.07978, 9.66464)
15174: (x,y) = (9.08076, 9.66485)
15175: (x,y) = (9.08004, 9.66555)
15176: (x,y) = (9.07907, 9.66579)
15177: (x,y) = (9.0796, 9.66664)
15178: (x,y) = (9.07985, 9.66761)
15179: (x,y) = (9.07933, 9.66846)
15180: (x,y) = (9.08033, 9.66852)
15181: (x,y) = (9.07953, 9.66912)
15182: (x,y) = (9.0805, 9.66938)
15183: (x,y) = (9.07962, 9.66986)
15184: (x,y) = (9.08039, 9.6705)
15185: (x,y) = (9.08008, 9.67145)
15186: (x,y) = (9.07937, 9.67216)
15187: (x,y) = (9.08, 9.67294)
15188: (x,y) = (9.07913, 9.67342)
15189: (x,y) = (9.08008, 9.67373)
15190: (x,y) = (9.07964, 9.67463)
15191: (x,y) = (9.08008, 9.67553)
15192: (x,y) = (9.07911, 9.67577)
15193: (x,y) = (9.07991, 9.67637)
15194: (x,y) = (9.07929, 9.67716)
15195: (x,y) = (9.08013, 9.6777)
15196: (x,y) = (9.08002, 9.6787)
15197: (x,y) = (9.0793, 9.67939)
15198: (x,y) = (9.08011, 9.67998)
15199: (x,y) = (9.07926, 9.6805)
15200: (x,y) = (9.07973, 9.68138)
15201: (x,y) = (9.08028, 9.68221)
15202: (x,y) = (9.07948, 9.6828)
15203: (x,y) = (9.08044, 9.68307)
15204: (x,y) = (9.07948, 9.68335)
15205: (x,y) = (9.08008, 9.68414)
15206: (x,y) = (9.07931, 9.68479)
15207: (x,y) = (9.08025, 9.68515)
15208: (x,y) = (9.0795, 9.68582)
15209: (x,y) = (9.08021, 9.68652)
15210: (x,y) = (9.07934, 9.68702)
15211: (x,y) = (9.07989, 9.68786)
15212: (x,y) = (9.07946, 9.68877)
15213: (x,y) = (9.08001, 9.6896)
15214: (x,y) = (9.07904, 9.68986)
15215: (x,y) = (9.08001, 9.69011)
15216: (x,y) = (9.07906, 9.69041)
15217: (x,y) = (9.07939, 9.69136)
15218: (x,y) = (9.07958, 9.69234)
15219: (x,y) = (9.08022, 9.69311)
15220: (x,y) = (9.07985, 9.69403)
15221: (x,y) = (9.07922, 9.69481)
15222: (x,y) = (9.08022, 9.69485)
15223: (x,y) = (9.07981, 9.69576)
15224: (x,y) = (9.07917, 9.69653)
15225: (x,y) = (9.0797, 9.69737)
15226: (x,y) = (9.08055, 9.6979)
15227: (x,y) = (9.08051, 9.6989)
15228: (x,y) = (9.07966, 9.69943)
15229: (x,y) = (9.08066, 9.6995)
15230: (x,y) = (9.08043, 9.70048)
15231: (x,y) = (9.07946, 9.70072)
15232: (x,y) = (9.08039, 9.70111)
15233: (x,y) = (9.07968, 9.70182)
15234: (x,y) = (9.08067, 9.70196)
15235: (x,y) = (9.0799, 9.7026)
15236: (x,y) = (9.07896, 9.70294)
15237: (x,y) = (9.07914, 9.70393)
15238: (x,y) = (9.07948, 9.70487)
15239: (x,y) = (9.08048, 9.70495)
15240: (x,y) = (9.07969, 9.70557)
15241: (x,y) = (9.08048, 9.70619)
15242: (x,y) = (9.07966, 9.70676)
15243: (x,y) = (9.0802, 9.7076)
15244: (x,y) = (9.0792, 9.70767)
15245: (x,y) = (9.0802, 9.70774)
15246: (x,y) = (9.08003, 9.70872)
15247: (x,y) = (9.07921, 9.70929)
15248: (x,y) = (9.07981, 9.71009)
15249: (x,y) = (9.07977, 9.71109)
15250: (x,y) = (9.08076, 9.71127)
15251: (x,y) = (9.08052, 9.71224)
15252: (x,y) = (9.07997, 9.71307)
15253: (x,y) = (9.07902, 9.71337)
15254: (x,y) = (9.08, 9.71356)
15255: (x,y) = (9.07912, 9.71404)
15256: (x,y) = (9.07948, 9.71498)
15257: (x,y) = (9.07972, 9.71595)
15258: (x,y) = (9.08067, 9.71627)
15259: (x,y) = (9.08055, 9.71726)
15260: (x,y) = (9.0802, 9.7182)
15261: (x,y) = (9.07921, 9.71822)
15262: (x,y) = (9.08011, 9.71864)
15263: (x,y) = (9.07928, 9.7192)
15264: (x,y) = (9.0801, 9.71977)
15265: (x,y) = (9.07912, 9.71998)
15266: (x,y) = (9.07996, 9.72053)
15267: (x,y) = (9.07909, 9.72101)
15268: (x,y) = (9.07994, 9.72153)
15269: (x,y) = (9.07987, 9.72252)
15270: (x,y) = (9.07913, 9.72319)
15271: (x,y) = (9.07999, 9.72371)
15272: (x,y) = (9.07997, 9.72471)
15273: (x,y) = (9.07911, 9.72521)
15274: (x,y) = (9.07981, 9.72591)
15275: (x,y) = (9.07962, 9.7269)
15276: (x,y) = (9.08061, 9.72705)
15277: (x,y) = (9.07962, 9.72721)
15278: (x,y) = (9.08059, 9.72747)
15279: (x,y) = (9.07959, 9.72752)
15280: (x,y) = (9.07983, 9.72849)
